,Province_State,Country_Region,Last_Update,Lat,Long_,Confirmed,Deaths,Recovered,Active,Combined_Key,Incident_Rate,Case_Fatality_Ratio,location_id
2223,Missouri,US,2021-04-01 04:27:05,37.65896829,-92.5888493,3254,68,,,"Laclede, Missouri, US",9108.97740951208,2.089735709895513,148
2224,Missouri,US,2021-04-01 04:27:05,39.06986886,-93.78076396,3075,56,,,"Lafayette, Missouri, US",9401.369695487345,1.8211382113821133,148
2225,Missouri,US,2021-04-01 04:27:05,37.10626634,-93.83293097,3407,79,,,"Lawrence, Missouri, US",8882.80537087733,2.3187555033754035,148
2227,Missouri,US,2021-04-01 04:27:05,39.05345619,-90.95588181,5556,39,,,"Lincoln, Missouri, US",9414.87468862793,0.7019438444924406,148
2233,Missouri,US,2021-04-01 04:27:05,39.80601912,-91.62203062,3603,43,,,"Marion, Missouri, US",12628.811777076762,1.1934499028587289,148
2234,Missouri,US,2021-04-01 04:27:05,36.62869595,-94.34867205,2340,26,,,"McDonald, Missouri, US",10246.529754346018,1.1111111111111112,148
2236,Missouri,US,2021-04-01 04:27:05,38.21450288,-92.42610898,2509,53,,,"Miller, Missouri, US",9793.51262734689,2.112395376644081,148
2242,Missouri,US,2021-04-01 04:27:05,36.59666326,-89.66070007,2100,43,,,"New Madrid, Missouri, US",12297.962052002811,2.0476190476190474,148
2243,Missouri,US,2021-04-01 04:27:05,36.90519407,-94.3394104,5243,74,,,"Newton, Missouri, US",9003.022185589669,1.411405683768835,148
2244,Missouri,US,2021-04-01 04:27:05,40.36079813,-94.88133008,2653,25,,,"Nodaway, Missouri, US",12008.871989860583,0.9423294383716548,148
2249,Missouri,US,2021-04-01 04:27:05,37.70660776,-89.82741088,2161,29,,,"Perry, Missouri, US",11292.85117056856,1.3419713095788988,148
2250,Missouri,US,2021-04-01 04:27:05,38.72798918,-93.28471706,5068,78,,,"Pettis, Missouri, US",11970.051252981884,1.539068666140489,148
2251,Missouri,US,2021-04-01 04:27:05,37.87736118,-91.79351727,3719,127,,,"Phelps, Missouri, US",8343.616090458348,3.414896477547728,148
2253,Missouri,US,2021-04-01 04:27:05,39.38154439,-94.77068479,4056,45,,,"Platte, Missouri, US",3884.387749238637,1.1094674556213018,148
2254,Missouri,US,2021-04-01 04:27:05,37.6162296,-93.39828174,3247,31,,,"Polk, Missouri, US",10099.847584683816,0.9547274407145055,148
2255,Missouri,US,2021-04-01 04:27:05,37.82462075,-92.20783203,3450,51,,,"Pulaski, Missouri, US",6558.062615241318,1.4782608695652173,148
2258,Missouri,US,2021-04-01 04:27:05,39.44007257,-92.4971374,2651,30,,,"Randolph, Missouri, US",10711.97672539195,1.131648434552999,148
2262,Missouri,US,2021-04-01 04:27:05,39.13734288,-93.20259964,2884,38,,,"Saline, Missouri, US",12670.7965379377,1.317614424410541,148
2265,Missouri,US,2021-04-01 04:27:05,37.05588075,-89.56474493,4704,83,,,"Scott, Missouri, US",12288.401253918497,1.7644557823129252,148
2268,Missouri,US,2021-04-01 04:27:05,38.77875681,-90.66662425,41218,438,,,"St. Charles, Missouri, US",10252.672739302823,1.062642534814887,148
2270,Missouri,US,2021-04-01 04:27:05,37.81214171,-90.47598685,8780,110,,,"St. Francois, Missouri, US",13062.560440377893,1.2528473804100229,148
2271,Missouri,US,2021-04-01 04:27:05,38.63770039999999,-90.4458375,92739,2099,,,"St. Louis, Missouri, US",9327.955502134871,2.263341204886833,148
2272,Missouri,US,2021-04-01 04:27:05,38.63555736,-90.24349225,22556,450,,,"St. Louis City, Missouri, US",7504.258490365166,1.995034580599397,148
2274,Missouri,US,2021-04-01 04:27:05,36.85571651,-89.9444155,2488,37,,,"Stoddard, Missouri, US",8571.92075796727,1.4871382636655948,148
2275,Missouri,US,2021-04-01 04:27:05,36.75000327,-93.45256475,2365,40,,,"Stone, Missouri, US",7401.727591387081,1.6913319238900637,148
2277,Missouri,US,2021-04-01 04:27:05,36.65465345,-93.04075153,5180,90,,,"Taney, Missouri, US",9261.908167644116,1.7374517374517375,148
2281,Missouri,US,2021-04-01 04:27:05,38.76529479,-91.16124662,3016,20,,,"Warren, Missouri, US",8460.26536508738,0.6631299734748011,148
2282,Missouri,US,2021-04-01 04:27:05,37.96130078,-90.87948158,2723,49,,,"Washington, Missouri, US",11010.917913465426,1.7994858611825193,148
2284,Missouri,US,2021-04-01 04:27:05,37.2813734,-92.876329,3512,53,,,"Webster, Missouri, US",8870.478884623157,1.5091116173120729,148
2288,Montana,US,2021-04-01 04:27:05,45.42335905,-107.492347,2484,72,,,"Big Horn, Montana, US",18650.048802462647,2.898550724637681,148
2293,Montana,US,2021-04-01 04:27:05,47.30797024,-111.3467922,8438,150,,,"Cascade, Montana, US",10370.42499324042,1.77767243422612,148
2301,Montana,US,2021-04-01 04:27:05,48.29575866,-114.0520569,11396,82,,,"Flathead, Montana, US",10978.170818642468,0.7195507195507196,148
2302,Montana,US,2021-04-01 04:27:05,45.54486106,-111.1692571,13155,58,,,"Gallatin, Montana, US",11495.709317160983,0.4408969973394147,148
2311,Montana,US,2021-04-01 04:27:05,47.12610041,-112.394698,6560,71,,,"Lewis and Clark, Montana, US",9448.093098283212,1.0823170731707317,148
2318,Montana,US,2021-04-01 04:27:05,47.03728583,-113.92135079999998,8679,89,,,"Missoula, Montana, US",7256.688963210702,1.0254637631063486,148
2327,Montana,US,2021-04-01 04:27:05,46.08520862,-114.11891640000002,2874,30,,,"Ravalli, Montana, US",6560.745103410492,1.0438413361169103,148
2333,Montana,US,2021-04-01 04:27:05,45.90018933,-112.6620092,3960,82,,,"Silver Bow, Montana, US",11341.830158957468,2.0707070707070705,148
2343,Montana,US,2021-04-01 04:27:05,45.93955949,-108.2691486,16672,246,,,"Yellowstone, Montana, US",10336.01983880967,1.4755278310940498,148
2344,Nebraska,US,2021-04-01 04:27:05,40.52449420000001,-98.50117804,2812,38,,,"Adams, Nebraska, US",8965.979019864171,1.351351351351351,148
2353,Nebraska,US,2021-04-01 04:27:05,40.85486962,-99.07500296,5275,57,,,"Buffalo, Nebraska, US",10622.445075414324,1.080568720379147,148
2356,Nebraska,US,2021-04-01 04:27:05,40.90899107,-96.13971217,2443,15,,,"Cass, Nebraska, US",9307.375800060958,0.6139991813344249,148
2365,Nebraska,US,2021-04-01 04:27:05,42.39040144,-96.56656425,3813,58,,,"Dakota, Nebraska, US",19040.24767801857,1.5211119853134014,148
2367,Nebraska,US,2021-04-01 04:27:05,40.87028216,-99.8201461,2847,31,,,"Dawson, Nebraska, US",12066.11570247934,1.0888654724271165,148
2370,Nebraska,US,2021-04-01 04:27:05,41.58071748,-96.65598179,4787,58,,,"Dodge, Nebraska, US",13091.754409954874,1.2116147900564027,148
2371,Nebraska,US,2021-04-01 04:27:05,41.29518299,-96.15085305,66586,653,,,"Douglas, Nebraska, US",11654.621608990998,0.9806866308232962,148
2377,Nebraska,US,2021-04-01 04:27:05,40.26186809,-96.68946704,2140,19,,,"Gage, Nebraska, US",9947.473620601497,0.8878504672897196,148
2383,Nebraska,US,2021-04-01 04:27:05,40.87257079,-98.50218293,7540,112,,,"Hall, Nebraska, US",12289.537593923687,1.4854111405835544,148
2398,Nebraska,US,2021-04-01 04:27:05,40.78416049,-96.68777155,29582,169,,,"Lancaster, Nebraska, US",9270.738663073114,0.5712933540666622,148
2399,Nebraska,US,2021-04-01 04:27:05,41.04658298,-100.7475374,3651,52,,,"Lincoln, Nebraska, US",10457.123217047603,1.424267324020816,148
2402,Nebraska,US,2021-04-01 04:27:05,41.91676024,-97.6005481,4127,42,,,"Madison, Nebraska, US",11758.16974842588,1.017688393506179,148
2414,Nebraska,US,2021-04-01 04:27:05,41.57246836,-97.52144359,3921,47,,,"Platte, Nebraska, US",11714.968628622648,1.1986738077021168,148
2420,Nebraska,US,2021-04-01 04:27:05,41.11314181,-96.11156432,21052,123,,,"Sarpy, Nebraska, US",11245.966794162268,0.5842675280258408,148
2421,Nebraska,US,2021-04-01 04:27:05,41.2278103,-96.63773905,2384,16,,,"Saunders, Nebraska, US",11048.289924923532,0.6711409395973155,148
2422,Nebraska,US,2021-04-01 04:27:05,41.85070896,-103.7080986,3408,93,,,"Scotts Bluff, Nebraska, US",9568.19585602785,2.7288732394366195,148
2433,Nebraska,US,2021-04-01 04:27:05,41.52815707,-96.22019892,2078,22,,,"Washington, Nebraska, US",10024.603212890152,1.0587102983638113,148
2438,Nevada,US,2021-04-01 04:27:05,39.15509045,-119.7480219,6174,122,,,"Carson City, Nevada, US",11041.562343515272,1.976028506640752,148
2440,Nevada,US,2021-04-01 04:27:05,36.21458855,-115.0130241,234549,4108,,,"Clark, Nevada, US",10347.529354153476,1.751446392864604,148
2441,Nevada,US,2021-04-01 04:27:05,38.912862,-119.6171333,2678,35,,,"Douglas, Nevada, US",5475.922707289643,1.3069454817027633,148
2442,Nevada,US,2021-04-01 04:27:05,41.14531606,-115.3577619,4658,53,,,"Elko, Nevada, US",8825.647049907158,1.137827393731215,148
2448,Nevada,US,2021-04-01 04:27:05,39.01777974,-119.1870479,2929,62,,,"Lyon, Nevada, US",5093.0272996000695,2.116763400477979,148
2450,Nevada,US,2021-04-01 04:27:05,38.04264256,-116.4722702,2854,100,,,"Nye, Nevada, US",6134.600090277927,3.50385423966363,148
2454,Nevada,US,2021-04-01 04:27:05,40.66562265,-119.6631594,44092,660,,,"Washoe, Nevada, US",9351.05478252202,1.4968701805316158,148
2456,New Hampshire,US,2021-04-01 04:27:05,43.51637314,-71.41684235,3364,95,,,"Belknap, New Hampshire, US",5487.496533611732,2.8240190249702737,148
2458,New Hampshire,US,2021-04-01 04:27:05,42.92015988,-72.25311043,3134,32,,,"Cheshire, New Hampshire, US",4119.077347703226,1.021059349074665,148
2460,New Hampshire,US,2021-04-01 04:27:05,43.93779815,-71.82057197,3101,21,,,"Grafton, New Hampshire, US",3449.925461139666,0.6772009029345373,148
2461,New Hampshire,US,2021-04-01 04:27:05,42.91537785,-71.7200253,31371,605,,,"Hillsborough, New Hampshire, US",7522.570589293208,1.9285327213031145,148
2462,New Hampshire,US,2021-04-01 04:27:05,43.29662971,-71.6811573,8237,110,,,"Merrimack, New Hampshire, US",5440.878255642674,1.3354376593419934,148
2463,New Hampshire,US,2021-04-01 04:27:05,42.98499744,-71.12883377,20887,227,,,"Rockingham, New Hampshire, US",6742.766383982904,1.0868004021640254,148
2464,New Hampshire,US,2021-04-01 04:27:05,43.291833,-71.02336013,8017,76,,,"Strafford, New Hampshire, US",6137.040410922202,0.9479855307471624,148
2467,New Jersey,US,2021-04-01 04:27:05,39.47538693,-74.65848483,28200,618,,,"Atlantic, New Jersey, US",10695.187165775402,2.191489361702128,148
2468,New Jersey,US,2021-04-01 04:27:05,40.96010917,-74.07164325,91488,2740,,,"Bergen, New Jersey, US",9814.181904780296,2.9949282966072053,148
2469,New Jersey,US,2021-04-01 04:27:05,39.87681124,-74.66927768,39852,792,,,"Burlington, New Jersey, US",8948.487590631168,1.987353206865402,148
2470,New Jersey,US,2021-04-01 04:27:05,39.80343818,-74.96388753,48722,1222,,,"Camden, New Jersey, US",9619.89926372882,2.508107220557448,148
2471,New Jersey,US,2021-04-01 04:27:05,39.15008829,-74.80170244,8248,194,,,"Cape May, New Jersey, US",8961.418529101793,2.3520853540252182,148
2472,New Jersey,US,2021-04-01 04:27:05,39.37199394,-75.10712559,15351,404,,,"Cumberland, New Jersey, US",10266.373297130283,2.631750374568432,148
2473,New Jersey,US,2021-04-01 04:27:05,40.78681335,-74.24657979,84985,2796,,,"Essex, New Jersey, US",10636.753340217154,3.289992351591457,148
2474,New Jersey,US,2021-04-01 04:27:05,39.71581067,-75.13995546,26928,578,,,"Gloucester, New Jersey, US",9233.427971855326,2.146464646464646,148
2475,New Jersey,US,2021-04-01 04:27:05,40.73766234,-74.07515667,79682,2125,,,"Hudson, New Jersey, US",11850.545292843004,2.666850731658342,148
2476,New Jersey,US,2021-04-01 04:27:05,40.56335249,-74.91284156,8331,169,,,"Hunterdon, New Jersey, US",6698.506886653641,2.028567999039731,148
2477,New Jersey,US,2021-04-01 04:27:05,40.28047017,-74.70479631,30849,908,,,"Mercer, New Jersey, US",8395.884930462946,2.943369315050731,148
2478,New Jersey,US,2021-04-01 04:27:05,40.43629879,-74.41426991,83332,2204,,,"Middlesex, New Jersey, US",10100.089447823317,2.6448423174770794,148
2479,New Jersey,US,2021-04-01 04:27:05,40.26549699,-74.22240686,67982,1499,,,"Monmouth, New Jersey, US",10986.19090328784,2.204995439969404,148
2480,New Jersey,US,2021-04-01 04:27:05,40.86095313,-74.54553709999998,44885,1175,,,"Morris, New Jersey, US",9125.842491028678,2.6178010471204187,148
2481,New Jersey,US,2021-04-01 04:27:05,39.8895449,-74.28089251,68375,2001,,,"Ocean, New Jersey, US",11260.96451499211,2.926508226691042,148
2482,New Jersey,US,2021-04-01 04:27:05,41.03238628,-74.29954144,64455,1789,,,"Passaic, New Jersey, US",12844.093371009074,2.7755798619191685,148
2483,New Jersey,US,2021-04-01 04:27:05,39.58719656,-75.34696629999998,5242,170,,,"Salem, New Jersey, US",8402.66089604873,3.2430370087752767,148
2484,New Jersey,US,2021-04-01 04:27:05,40.56465737,-74.61683016,26720,806,,,"Somerset, New Jersey, US",8123.210127259572,3.016467065868264,148
2485,New Jersey,US,2021-04-01 04:27:05,41.13891592,-74.69118243,11528,283,,,"Sussex, New Jersey, US",8205.683047662435,2.4548924358084663,148
2487,New Jersey,US,2021-04-01 04:27:05,40.65835409,-74.30680092,64169,1860,,,"Union, New Jersey, US",11534.113070940304,2.8985958952142,148
2488,New Jersey,US,2021-04-01 04:27:05,40.85951833,-74.99556527,8437,228,,,"Warren, New Jersey, US",8014.857457702794,2.7023823633993125,148
2489,New Mexico,US,2021-04-01 04:27:05,35.05163625,-106.6703554,54726,901,,,"Bernalillo, New Mexico, US",8058.357788965442,1.6463838029455835,148
2491,New Mexico,US,2021-04-01 04:27:05,33.36406072,-104.4665365,8741,164,,,"Chaves, New Mexico, US",13527.818617967963,1.876215535979865,148
2492,New Mexico,US,2021-04-01 04:27:05,34.91131525,-107.998876,2814,106,,,"Cibola, New Mexico, US",10549.203373945642,3.766879886282872,148
2494,New Mexico,US,2021-04-01 04:27:05,34.57421077,-103.3468876,5037,72,,,"Curry, New Mexico, US",10289.251133717367,1.429422275163788,148
2496,New Mexico,US,2021-04-01 04:27:05,32.35275771,-106.8329387,23848,421,,,"Dona Ana, New Mexico, US",10929.672998922984,1.7653471989265348,148
2497,New Mexico,US,2021-04-01 04:27:05,32.47167456,-104.3053527,6666,122,,,"Eddy, New Mexico, US",11402.668491276088,1.8301830183018304,148
2502,New Mexico,US,2021-04-01 04:27:05,32.79215361,-103.4123733,8199,158,,,"Lea, New Mexico, US",11536.513296749685,1.9270642761312355,148
2505,New Mexico,US,2021-04-01 04:27:05,32.18179341,-107.75088259999998,3232,84,,,"Luna, New Mexico, US",13631.95411025349,2.599009900990099,148
2506,New Mexico,US,2021-04-01 04:27:05,35.58007720000001,-108.262245,12141,456,,,"McKinley, New Mexico, US",17012.06439951238,3.755868544600939,148
2508,New Mexico,US,2021-04-01 04:27:05,32.61348406,-105.7417604,3618,72,,,"Otero, New Mexico, US",5360.794191732109,1.9900497512437807,148
2510,New Mexico,US,2021-04-01 04:27:05,36.51072137,-106.6931674,3471,73,,,"Rio Arriba, New Mexico, US",8918.064797924,2.1031403053874964,148
2512,New Mexico,US,2021-04-01 04:27:05,36.50838318,-108.320437,13745,462,,,"San Juan, New Mexico, US",11088.433178979976,3.36122226264096,148
2514,New Mexico,US,2021-04-01 04:27:05,35.68862401,-106.8687803,11386,220,,,"Sandoval, New Mexico, US",7758.879167007387,1.93219743544704,148
2515,New Mexico,US,2021-04-01 04:27:05,35.50708973,-105.9774716,9861,142,,,"Santa Fe, New Mexico, US",6558.347410846114,1.4400162255349356,148
2522,New Mexico,US,2021-04-01 04:27:05,34.71669834,-106.8103733,6404,102,,,"Valencia, New Mexico, US",8350.719799707907,1.5927545284197375,148
2523,New York,US,2021-04-01 04:27:05,42.60060306,-73.97723916,22613,340,,,"Albany, New York, US",7401.818622220186,1.503559899173042,148
2524,New York,US,2021-04-01 04:27:05,42.25748406,-78.02750466,3029,82,,,"Allegany, New York, US",6571.781909700376,2.707164080554638,148
2525,New York,US,2021-04-01 04:27:05,40.85209301,-73.86282755,164950,6224,,,"Bronx, New York, US",11630.88322085563,3.7732646256441353,148
2526,New York,US,2021-04-01 04:27:05,42.15903158,-75.81326086,16576,343,,,"Broome, New York, US",8701.860484649951,2.069256756756757,148
2527,New York,US,2021-04-01 04:27:05,42.24778241,-78.67923096,4813,79,,,"Cattaraugus, New York, US",6323.160397808637,1.641387907749844,148
2528,New York,US,2021-04-01 04:27:05,42.91261714,-76.55731592,5615,90,,,"Cayuga, New York, US",7332.584621813623,1.6028495102404274,148
2529,New York,US,2021-04-01 04:27:05,42.22769210000001,-79.36691763,7927,130,,,"Chautauqua, New York, US",6246.503234754104,1.6399646776838652,148
2530,New York,US,2021-04-01 04:27:05,42.13891056,-76.7638805,6836,131,,,"Chemung, New York, US",8191.14263803681,1.9163253364540669,148
2531,New York,US,2021-04-01 04:27:05,42.49430041,-75.60887553,2818,72,,,"Chenango, New York, US",5969.453682716547,2.55500354861604,148
2532,New York,US,2021-04-01 04:27:05,44.74530905,-73.67875352,4187,30,,,"Clinton, New York, US",5202.211592222153,0.7165034631000716,148
2533,New York,US,2021-04-01 04:27:05,42.24819348,-73.63089095,3690,98,,,"Columbia, New York, US",6205.748305612082,2.6558265582655824,148
2534,New York,US,2021-04-01 04:27:05,42.59509207,-76.07048931,3406,60,,,"Cortland, New York, US",7158.319497278326,1.7615971814445095,148
2536,New York,US,2021-04-01 04:27:05,41.76486060000001,-73.74356679,26044,425,,,"Dutchess, New York, US",8851.939718168162,1.6318537859007831,148
2537,New York,US,2021-04-01 04:27:05,42.76249024,-78.73063652,73990,1654,,,"Erie, New York, US",8053.754100894523,2.2354372212461144,148
2539,New York,US,2021-04-01 04:27:05,44.59040891,-74.29926032,2301,12,,,"Franklin, New York, US",4599.976010555356,0.5215123859191656,148
2540,New York,US,2021-04-01 04:27:05,43.11363907,-74.41798804,3768,85,,,"Fulton, New York, US",7058.426840005245,2.2558386411889595,148
2541,New York,US,2021-04-01 04:27:05,43.0022601,-78.19135193,4786,121,,,"Genesee, New York, US",8355.446927374302,2.5282072712076893,148
2542,New York,US,2021-04-01 04:27:05,42.275797,-74.12384884,2962,73,,,"Greene, New York, US",6277.01958124947,2.464550979068197,148
2544,New York,US,2021-04-01 04:27:05,43.42034246,-74.96145307,4772,107,,,"Herkimer, New York, US",7782.253461406742,2.2422464375523887,148
2545,New York,US,2021-04-01 04:27:05,44.04200959,-75.94653457,5216,63,,,"Jefferson, New York, US",4748.984831655043,1.2078220858895703,148
2546,New York,US,2021-04-01 04:27:05,40.6361825,-73.94935552,246486,9662,,,"Kings, New York, US",9628.724213378398,3.9198980875181553,148
2547,New York,US,2021-04-01 04:27:05,43.7844157,-75.44903992,2321,33,,,"Lewis, New York, US",8826.437480985702,1.4218009478672986,148
2548,New York,US,2021-04-01 04:27:05,42.72596275,-77.77966158,3799,58,,,"Livingston, New York, US",6038.401627618654,1.5267175572519085,148
2549,New York,US,2021-04-01 04:27:05,42.91653905,-75.67266639,4105,85,,,"Madison, New York, US",5786.498639714692,2.0706455542021924,148
2550,New York,US,2021-04-01 04:27:05,43.14638895,-77.69322942,56688,1020,,,"Monroe, New York, US",7642.261078231797,1.7993226079593565,148
2551,New York,US,2021-04-01 04:27:05,42.90123494,-74.44011632,3585,112,,,"Montgomery, New York, US",7283.476564880843,3.1241283124128314,148
2552,New York,US,2021-04-01 04:27:05,40.74066522,-73.58941873,167557,3051,,,"Nassau, New York, US",12348.296588460373,1.820872896984309,148
2553,New York,US,2021-04-01 04:27:05,40.76727260000001,-73.97152637,123363,4209,,,"New York, New York, US",7574.295176661718,3.411882006760536,148
2554,New York,US,2021-04-01 04:27:05,43.19898042,-78.74777412,16540,329,,,"Niagara, New York, US",7903.249697774762,1.989117291414752,148
2555,New York,US,2021-04-01 04:27:05,43.24375382,-75.43710392,20828,494,,,"Oneida, New York, US",9108.282204564635,2.371807182638756,148
2556,New York,US,2021-04-01 04:27:05,43.00491923,-76.19971155,34235,654,,,"Onondaga, New York, US",7433.858527603099,1.910325690083248,148
2557,New York,US,2021-04-01 04:27:05,42.85145728,-77.30874425,6333,90,,,"Ontario, New York, US",5768.967998761125,1.4211274277593555,148
2558,New York,US,2021-04-01 04:27:05,41.40337468,-74.30240757,43231,774,,,"Orange, New York, US",11230.581389307425,1.7903819018759686,148
2559,New York,US,2021-04-01 04:27:05,43.2516977,-78.2320066,2591,83,,,"Orleans, New York, US",6420.99524187153,3.203396372057121,148
2560,New York,US,2021-04-01 04:27:05,43.42778894,-76.14635194,6608,89,,,"Oswego, New York, US",5641.883815443462,1.3468523002421309,148
